Epoch,train_loss,test_loss,accuracy
0,18.538152813807663,6.291779064178489,0.5
1,18.26841278599406,6.275782778256296,0.5
2,18.233718438097533,6.262127826272609,0.5
3,18.225617562385573,6.252546274800388,0.5
4,18.222891150789177,6.245836832127602,0.5
5,18.223632231759893,6.24102136199749,0.5
6,18.225285001584272,6.237475010385362,0.5
7,18.227670729465906,6.234795927606385,0.5
8,18.22969632711882,6.232775588710834,0.5
9,18.23159497459671,6.231201349557285,0.5
10,18.23345497000225,6.229991654602432,0.5
11,18.234795716442314,6.229018815572016,0.5
12,18.236035124202594,6.2282543540219955,0.5
13,18.23688161390871,6.227622899312846,0.5
14,18.23754528178649,6.227101875935962,0.5
15,18.23796727613105,6.226650563577346,0.5
16,18.238107481296666,6.226264218552548,0.5
17,18.238013114123603,6.2259150212056245,0.5
18,18.237769383748105,6.225607403513487,0.5
19,18.23752578623355,6.225342942463812,0.5
20,18.23731466899102,6.225106850676029,0.5
21,18.237066328921184,6.224896823036134,0.5
22,18.236660610057882,6.224698842253299,0.5
23,18.236303352150053,6.224518194374321,0.5
24,18.235800336623782,6.2243526156038556,0.5
25,18.23532039448282,6.224195143143703,0.5
26,18.234887008307414,6.22404418661407,0.5
27,18.23444751090574,6.22390457245993,0.5
28,18.233989609899456,6.223767310297551,0.5
29,18.23348458280237,6.223639344796438,0.5
30,18.233043073907957,6.223513015858806,0.5
31,18.232570002847545,6.223390024822807,0.5
32,18.23203327063554,6.22326922511212,0.5
33,18.231534869873382,6.22314360271846,0.5
34,18.231067386631477,6.2230130404921935,0.5
35,18.230484847576815,6.222883769139657,0.5
36,18.229931048175178,6.2227546423113385,0.5
37,18.229392043823022,6.222616928819957,0.5
38,18.228818315732493,6.222478976164637,0.5
39,18.228261352267666,6.222342368719197,0.5
40,18.22763831368434,6.222206574233326,0.5
41,18.22724373090406,6.222079153350995,0.5
42,18.226785560964146,6.221948086412411,0.5
43,18.22632723185501,6.221820640778565,0.5
44,18.225945516829118,6.221690751192723,0.5
45,18.22542704452614,6.221563722829492,0.5
46,18.224913377634355,6.221432942339843,0.5
47,18.22437979082498,6.221306790985672,0.5
48,18.223948675454324,6.2211788078320875,0.5
49,18.223487235968065,6.221052090785795,0.5
50,18.22306743735665,6.220923298163079,0.5
51,18.22265576713129,6.220789127857589,0.5
52,18.222239417720612,6.220660184068792,0.5
53,18.221923102036573,6.220527083440004,0.5
54,18.221563700709684,6.220399732057362,0.5
55,18.221081808982373,6.2202747884376794,0.5
56,18.22063532570479,6.220148097395082,0.5
57,18.220302877219194,6.2200170369664916,0.5
58,18.21988619761918,6.219885197554817,0.5
59,18.21936806793671,6.219746703493416,0.5
60,18.218955826062665,6.21961170501722,0.5
61,18.21852245913202,6.219463684779747,0.5
62,18.218138557390404,6.219310667435124,0.5
63,18.21766485336461,6.219157412639411,0.5
64,18.217239404030565,6.218997876808426,0.5
65,18.21674234478301,6.218835616420966,0.5
66,18.216293712042766,6.218679673056473,0.5
67,18.215952951551404,6.218515450439377,0.5
68,18.215618675156463,6.218349398361537,0.5
69,18.21505799878861,6.218188014946861,0.5
70,18.214595685608934,6.218019709629833,0.5
71,18.214149576022127,6.2178475467011,0.5
72,18.213741645637338,6.217678384184268,0.5
73,18.213397585688384,6.217501322553897,0.5
74,18.213080204509392,6.217336163012912,0.5
75,18.212678672320465,6.2171617485325985,0.5
76,18.2123194920922,6.216998300965207,0.5
77,18.212018735263342,6.216821785530651,0.5
78,18.211660435516762,6.216659304487861,0.5
79,18.211240741704348,6.2164838426921945,0.5
80,18.211006529607655,6.216315299601684,0.5
81,18.21043629262472,6.216141217934475,0.5
82,18.210143477950105,6.215968775427978,0.5
83,18.209559821825835,6.215786765033785,0.5
84,18.20946719088599,6.215611760676936,0.5
85,18.20896806708006,6.215429153907817,0.5
86,18.20863878779594,6.215251819170632,0.5
87,18.20830905511668,6.215064967894307,0.5
88,18.207995435243927,6.214886008759486,0.5
89,18.207643040790746,6.214694215660549,0.5
90,18.20734393764508,6.214512926753162,0.5
91,18.207004456460325,6.214323160769828,0.5
92,18.206674186804282,6.214139142199377,0.5
93,18.206299618544207,6.213946792748086,0.5
94,18.206032735653153,6.213756872406971,0.5
95,18.20554746769776,6.213558082503793,0.5
96,18.205337715372238,6.213359303445895,0.5
97,18.204874701376863,6.213158100512404,0.5
98,18.204649819959677,6.212954385917227,0.5
99,18.204205558856906,6.212743997750488,0.5
100,18.203871946326004,6.212537837807292,0.5
101,18.2034745910873,6.212325954389285,0.5
102,18.20324974295016,6.212114505766616,0.5
103,18.202824866711076,6.211900551948111,0.5
104,18.20257098121373,6.211687884957382,0.5
105,18.20224108807103,6.211469900142724,0.5
106,18.201952751954643,6.211258198033108,0.5
107,18.201676527340414,6.211037434359879,0.5
108,18.201362474785718,6.210818053734428,0.5
109,18.201012865265298,6.210593576634394,0.5
110,18.20084019293393,6.210373833845368,0.5
111,18.200230261887764,6.210141031816619,0.5
112,18.200108323423557,6.209915366717777,0.5
113,18.199572399604094,6.209676567959981,0.5
114,18.19943833259786,6.209446294741317,0.5
115,18.198862120766687,6.209200232654443,0.5
116,18.198735328881444,6.208971221135017,0.5
117,18.19823182166438,6.2087203027466344,0.5
118,18.198177480384068,6.208482345416919,0.5
119,18.197695161875313,6.208228451003647,0.5
120,18.197634359424843,6.207979855742071,0.5
121,18.19713516737968,6.207722491203542,0.5
122,18.196881887911324,6.207473670884827,0.5
123,18.19664914613969,6.207202033967051,0.5
124,18.196256823097983,6.2069475366357825,0.5
125,18.195978705466196,6.206670564561185,0.5
126,18.195592382380834,6.206411859742928,0.5
127,18.195386622747357,6.206122464865497,0.5
128,18.195144576320406,6.2058608308184375,0.5
129,18.19474888871173,6.205559556312714,0.5
130,18.194606964300867,6.205283003442198,0.5
131,18.194004583414944,6.204976484245822,0.5
132,18.193919555643056,6.204690500264391,0.5
133,18.193414732474512,6.204372570965994,0.5
134,18.193208053599836,6.204076350298395,0.5
135,18.192743670802212,6.203756071466775,0.5
136,18.19245651678217,6.203448194958816,0.5
137,18.19204141100491,6.203119972768776,0.5
138,18.19173873848792,6.202804629477349,0.5
139,18.19151814456902,6.202472841222399,0.49264705882352944
140,18.19100605490517,6.202146163667953,0.49264705882352944
141,18.19086372011993,6.201815330835994,0.49264705882352944
142,18.190386742983286,6.201475375438608,0.49264705882352944
143,18.190192190558545,6.201136064587907,0.49264705882352944
144,18.18968291340022,6.200781195392591,0.49264705882352944
145,18.18960031955822,6.2004464047431505,0.49264705882352944
146,18.189025107741642,6.200068137144362,0.49264705882352944
147,18.18882521393435,6.199714460718431,0.49264705882352944
148,18.188341158956003,6.199333938275916,0.49264705882352944
149,18.188126119821536,6.198967876767322,0.49264705882352944
150,18.187681526034023,6.198577529980341,0.49264705882352944
151,18.187119646870375,6.198214814576399,0.49264705882352944
152,18.187106705018017,6.197810519863991,0.49264705882352944
153,18.18657678855014,6.197426844952695,0.4852941176470588
154,18.186388672486114,6.197024355796671,0.4852941176470588
155,18.186001218430302,6.196627141125983,0.49264705882352944
156,18.18543513934569,6.196206262108804,0.49264705882352944
157,18.1851537506306,6.195817797767971,0.49264705882352944
158,18.18480654233208,6.1953826143850135,0.49264705882352944
159,18.18449914017931,6.194985854817609,0.5
160,18.18374563051281,6.194554350108394,0.5
161,18.183723116460218,6.194152381064935,0.5073529411764706
162,18.183128836635646,6.1937002270640305,0.5073529411764706
163,18.18277575336241,6.193292304728613,0.5
164,18.18227494564292,6.192835101287571,0.49264705882352944
165,18.18224876434419,6.192399183858162,0.49264705882352944
166,18.181722058279213,6.191927160619508,0.49264705882352944
167,18.181279927324873,6.19148732395995,0.49264705882352944
168,18.180860744497735,6.19100333390261,0.49264705882352944
169,18.180500299376252,6.190549507836632,0.49264705882352944
170,18.180224217270514,6.1900694318936,0.49264705882352944
171,18.179701610804866,6.18960129459031,0.49264705882352944
172,18.17954994480247,6.189099751142607,0.49264705882352944
173,18.17868051416096,6.188613273850755,0.5
174,18.1784230138029,6.188112628079801,0.5
175,18.177709332051986,6.187609381807967,0.5
176,18.177442196782014,6.187070261809962,0.5073529411764706
177,18.17690445165848,6.186549454403324,0.5147058823529411
178,18.17658664818237,6.186018567932321,0.5147058823529411
179,18.17598101992791,6.185517865154488,0.5147058823529411
180,18.175823864756868,6.184977451869948,0.5147058823529411
181,18.175425217003834,6.184476015850052,0.5147058823529411
182,18.174743234976702,6.1839174850948675,0.5147058823529411
183,18.174288787692745,6.183426182140742,0.5147058823529411
184,18.17410913536215,6.1828521792034525,0.5220588235294118
185,18.173512792368378,6.1823547997144495,0.5220588235294118
186,18.17318786201348,6.181761525933153,0.5294117647058824
187,18.17237437752791,6.1812465947788615,0.5367647058823529
188,18.172113770449176,6.180646256032459,0.5367647058823529
189,18.17168465703866,6.180109632712347,0.5441176470588235
190,18.17072510551561,6.179504799335708,0.5514705882352942
191,18.170757050364433,6.178964191058075,0.5514705882352942
192,18.16955784530279,6.178345660676761,0.5514705882352942
193,18.169909834633017,6.177792471424032,0.5514705882352942
194,18.16853643824747,6.1771637441827885,0.5514705882352942
195,18.169139548875997,6.176600884026406,0.5514705882352942
196,18.16746751215255,6.175928450000843,0.5514705882352942
197,18.167626432390485,6.175352381072349,0.5514705882352942
198,18.16662509491099,6.174652131292444,0.5441176470588235
199,18.16632495834796,6.174090602885829,0.5441176470588235
200,18.165041038317153,6.173400640374076,0.5441176470588235
201,18.164938992141277,6.172784617560065,0.5441176470588235
202,18.16389302500411,6.172095878732536,0.5441176470588235
203,18.163382918855703,6.171463988352258,0.5441176470588235
204,18.162505629727367,6.170743215661466,0.5514705882352942
205,18.16216997865973,6.170118895353564,0.5514705882352942
206,18.161485942771183,6.169373752095213,0.5514705882352942
207,18.160735756736646,6.168754839440006,0.5514705882352942
208,18.160183661002655,6.167975847398383,0.5514705882352942
209,18.159574623930535,6.167361215137061,0.5514705882352942
210,18.158838687224055,6.166562725015555,0.5514705882352942
211,18.158107052216025,6.165938372854718,0.5514705882352942
212,18.1574688623374,6.165129380484904,0.5514705882352942
213,18.156801942963764,6.16447983461378,0.5514705882352942
214,18.15592034267648,6.1636536996105376,0.5588235294117647
215,18.155253665012296,6.163005696339389,0.5588235294117647
216,18.154133570792542,6.162186102763197,0.5588235294117647
217,18.153447520040576,6.161524280581988,0.5588235294117647
218,18.152399106573206,6.160683163383193,0.5588235294117647
219,18.15180267913903,6.160004942033979,0.5588235294117647
220,18.150554181325695,6.159173636350754,0.5588235294117647
221,18.150508889880328,6.1584026985418,0.5588235294117647
222,18.148700893688385,6.1575772302234455,0.5588235294117647
223,18.148499986748565,6.156750389323309,0.5661764705882353
224,18.146837185969368,6.155915750569887,0.5661764705882353
225,18.146671178819442,6.155095081552015,0.5661764705882353
226,18.144989959329532,6.154238237920081,0.5661764705882353
227,18.144382743060074,6.153440550485454,0.5661764705882353
228,18.142428479176303,6.152568461239426,0.5661764705882353
229,18.14217254270836,6.151717228444985,0.5661764705882353
230,18.140513719933296,6.1508212320193945,0.5661764705882353
231,18.139684598994133,6.149906973871226,0.5661764705882353
232,18.138223275314218,6.149012788728053,0.5735294117647058
233,18.138028143973887,6.1480660356371635,0.5735294117647058
234,18.135623651852594,6.1471789901703575,0.5735294117647058
235,18.136441947868597,6.146193687829849,0.5735294117647058
236,18.13362022549814,6.145294587653348,0.5735294117647058
237,18.134149505984862,6.144278379812438,0.5735294117647058
238,18.13134839154026,6.14341479095639,0.5735294117647058
239,18.131921342411868,6.1424301828879235,0.5735294117647058
240,18.12902435964939,6.141456343534781,0.5735294117647058
241,18.128638617779437,6.140509829469874,0.5661764705882353
242,18.12742488411064,6.139451982840163,0.5661764705882353
243,18.126744444252925,6.138480881268529,0.5661764705882353
244,18.12469499046942,6.1374837191066245,0.5661764705882353
245,18.12425601488319,6.136390534135995,0.5661764705882353
246,18.12265803404322,6.135393346583752,0.5661764705882353
247,18.12206459616838,6.1343605974149575,0.5661764705882353
248,18.120591908682442,6.133306568655105,0.5661764705882353
249,18.120695259881767,6.132162166084992,0.5661764705882353
250,18.11864423139798,6.131039422109366,0.5661764705882353
251,18.1178995006929,6.1299712268251865,0.5661764705882353
252,18.116983201869857,6.128804262259338,0.5735294117647058
253,18.115861278456727,6.127633789065464,0.5735294117647058
254,18.114085415706022,6.126553774148672,0.5735294117647058
255,18.113913234876986,6.125306383344013,0.5882352941176471
256,18.112349820899347,6.12414852410496,0.5882352941176471
257,18.112009689140244,6.122962837714439,0.5882352941176471
258,18.11037699833889,6.121778286720475,0.5882352941176471
259,18.10964791104008,6.120510369458258,0.5955882352941176
260,18.106812645895292,6.119502920232051,0.5955882352941176
261,18.108007690228423,6.118211117901392,0.5955882352941176
262,18.1044898218165,6.117132231666167,0.5955882352941176
263,18.105029520438663,6.1158783844594975,0.5955882352941176
264,18.103472997170236,6.114559707053165,0.5955882352941176
265,18.102831405905846,6.1133087334034455,0.5955882352941176
266,18.100363866548292,6.112186220704364,0.5955882352941176
267,18.101047268974533,6.110832370065893,0.5955882352941176
268,18.09805075697382,6.109660524275253,0.5955882352941176
269,18.098210658469906,6.108359992072893,0.5955882352941176
270,18.095244737325164,6.107143835657769,0.5955882352941176
271,18.095604614194617,6.105753542777909,0.5955882352941176
272,18.093067449829725,6.104596651130244,0.5955882352941176
273,18.093568109607233,6.103238180145644,0.5955882352941176
274,18.089676635540233,6.10209848455802,0.5955882352941176
275,18.09109779866719,6.100736484425186,0.5955882352941176
276,18.08790179489415,6.099596517449297,0.5882352941176471
277,18.088718386765937,6.0982608677873635,0.5882352941176471
278,18.085494583975084,6.097085709623973,0.5882352941176471
279,18.086400009925867,6.095629142842282,0.5882352941176471
280,18.08263853933165,6.0943441280181325,0.5882352941176471
281,18.082841630421257,6.093113085801129,0.5882352941176471
282,18.082057202756623,6.091700210043435,0.5882352941176471
283,18.080623561969194,6.090488121856215,0.5882352941176471
284,18.08057833336373,6.08905214756514,0.5955882352941176
285,18.07786102979159,6.08793151678124,0.5955882352941176
286,18.07735970391593,6.086548314603469,0.5955882352941176
287,18.075995330162915,6.085368394510633,0.5955882352941176
288,18.075090195356317,6.083864389974744,0.5955882352941176
289,18.073475570951107,6.08283434102176,0.5955882352941176
290,18.072594876099686,6.0812467704853095,0.5955882352941176
291,18.07114586541238,6.080137703875545,0.5955882352941176
292,18.068840812155337,6.0787173271687,0.5955882352941176
293,18.068723180831153,6.0776822325213145,0.5955882352941176
294,18.065079138391756,6.076211693610269,0.5955882352941176
295,18.064543486652596,6.075155161790928,0.5955882352941176
296,18.06349525815363,6.073592656428677,0.5955882352941176
297,18.06208496508913,6.072478315016211,0.5955882352941176
298,18.061243087786075,6.070994289487435,0.5955882352941176
299,18.05916149313778,6.069789788181742,0.5955882352941176
300,18.057174643921645,6.068501126582293,0.5955882352941176
301,18.056068226090677,6.0672919003631,0.5955882352941176
302,18.053966449373508,6.065992525435714,0.5955882352941176
303,18.051981012307962,6.064854739000223,0.6029411764705882
304,18.049382377886772,6.063651653290922,0.6029411764705882
305,18.049197552613826,6.062531651770278,0.6029411764705882
306,18.046541154913953,6.061150687813043,0.6029411764705882
307,18.04562901099186,6.060151801882036,0.6029411764705882
308,18.044406644218764,6.0586559462738165,0.6029411764705882
309,18.041259185739406,6.05770612494417,0.6029411764705882
310,18.040864298013354,6.056380946684683,0.6029411764705882
311,18.038982911970628,6.05527339967352,0.6029411764705882
312,18.03774391970463,6.053937080692165,0.6029411764705882
313,18.03662598480463,6.0530112527682505,0.6029411764705882
314,18.035707073156335,6.051491388333799,0.6029411764705882
315,18.03085240450964,6.050539431760484,0.6029411764705882
316,18.028164963203565,6.049512717623485,0.6029411764705882
317,18.027024061209822,6.048351147429027,0.6029411764705882
318,18.024650191878337,6.047274853926101,0.6029411764705882
319,18.023495584988755,6.046133354108408,0.6029411764705882
320,18.01948540344452,6.04502494193615,0.6029411764705882
321,18.017734210684914,6.044052964324741,0.6029411764705882
322,18.01504012460724,6.04318926627906,0.6029411764705882
323,18.017148615485883,6.041931113571852,0.6029411764705882
324,18.01230084271832,6.040589205693626,0.6029411764705882
325,18.011247753251453,6.0396981615468,0.6029411764705882
326,18.010604119751203,6.038170495891022,0.6029411764705882
327,18.005551936598046,6.037137798918542,0.6029411764705882
328,18.003271988107596,6.036185817429626,0.6029411764705882
329,18.003281350142768,6.035017778767748,0.6029411764705882
330,17.999491648302133,6.034193945096741,0.6029411764705882
331,18.001079240344183,6.032807098216803,0.6029411764705882
332,17.99709807974534,6.031739578712756,0.6029411764705882
333,17.994911165703275,6.030658255368169,0.6029411764705882
334,17.993914789788192,6.029675782943504,0.6029411764705882
335,17.991537428014585,6.028519012114725,0.6029411764705882
336,17.990481055691408,6.027391479972783,0.6029411764705882
337,17.9862609296722,6.026400134503337,0.6029411764705882
338,17.9855470361354,6.0253202866714535,0.6029411764705882
339,17.984627226060383,6.024278483982517,0.6102941176470589
340,17.98092359257956,6.023070875758275,0.6102941176470589
341,17.979636000844206,6.021975850319938,0.6102941176470589
