Epoch,train_loss,validation_loss,accuracy
0,18.011357297659025,6.242325010732307,0.5
1,18.036750501212655,6.236089466663536,0.5
2,18.031876936631498,6.230932014935284,0.5
3,18.04739039694149,6.2361630126147745,0.5
4,18.01506237385093,6.241338140028577,0.5
5,18.04090407023026,6.236259630378758,0.5
6,18.026440856112195,6.237354101145052,0.5
7,18.03793262809973,6.23889891886063,0.5
8,18.023517501803827,6.236989602177738,0.5
9,18.022906821379202,6.237927167759813,0.5
10,18.02614446928085,6.238066538863391,0.5
11,18.027097612589472,6.239547999877806,0.5
12,18.022660332481475,6.237858522699628,0.5
13,18.024113354393368,6.238313347251664,0.5
14,18.02324330496981,6.238448437823043,0.5
15,18.024330067646314,6.238386598714907,0.5
16,18.024609139046618,6.238678288090702,0.5
17,18.02222715461671,6.238287038627163,0.5
18,18.023318916320903,6.238362478504881,0.5
19,18.04117741762556,6.24099267114082,0.5
20,18.022121170213268,6.237701983867344,0.5
21,18.022260960766292,6.238331917611429,0.5
22,18.046197552951803,6.238724479319397,0.5
23,18.02119366669438,6.238235774457417,0.5
24,18.02270477563628,6.237757416720355,0.5
25,18.025550495282463,6.237571284639065,0.5
26,18.02655712750664,6.238227710955123,0.5
27,18.020871920042655,6.240220297299805,0.5
28,18.035913181200065,6.238451515072443,0.5
29,18.02650449234443,6.238221410002225,0.5
30,18.021856695121258,6.238501068173964,0.5
31,18.03217957729996,6.23703882373651,0.5
32,18.02402389981478,6.2381937566578936,0.5
33,18.02258469099283,6.2393472726411545,0.5
34,18.022938103001753,6.236268647803447,0.5
35,18.020717267047054,6.235845617323714,0.5
36,18.030909362985962,6.236843127515156,0.5
37,18.020904250196136,6.238626211153095,0.5
38,18.030279982807862,6.236713310105116,0.5
39,18.02345213884082,6.239163055799053,0.5
40,18.02973461170253,6.238387656098018,0.5
41,18.0283737839722,6.238636879961009,0.5
42,18.02980253110993,6.238327613947802,0.5
43,18.02228250348601,6.23816948617303,0.5
44,18.02774452412297,6.238140620233729,0.5
45,18.02473827419777,6.238155848815207,0.5
46,18.023093394567507,6.239118340018435,0.5
47,18.022850482658225,6.23818578545855,0.5
48,18.023729107771658,6.238110769607533,0.5
49,18.024276014490724,6.237871817533671,0.5
50,18.023804017259963,6.237355356569232,0.5
51,18.022104341209598,6.238348182146391,0.5
52,18.02515791705128,6.238857727987749,0.5
53,18.02562602494926,6.2384028954230075,0.5
54,18.032662085995838,6.236930014866936,0.5
55,18.0270146149171,6.2378174859446265,0.5
56,18.029669053612047,6.239362099142055,0.5
57,18.025129566246093,6.237386769994456,0.5
58,18.02972007538576,6.240530468742472,0.5
59,18.024583401661268,6.237462712236412,0.5
60,18.023594628434914,6.238985832143972,0.5
61,18.031594310541102,6.240329307739579,0.5
62,18.022184821166896,6.23852465821502,0.5
63,18.02822281824734,6.2364129966815005,0.5
64,18.02391918772873,6.238658083450194,0.5
65,18.021919237709646,6.239369411001738,0.5
66,18.020618195423065,6.236792240446773,0.5
67,18.027821364003724,6.2409362636009,0.5
68,18.029596711969727,6.238172135938436,0.5
69,18.031057490826328,6.238060115579624,0.5
70,18.02332119560334,6.239795527819845,0.5
71,18.0200806746588,6.238146097690942,0.5
72,18.015927167822625,6.233341877375324,0.5
73,18.013861576237424,6.233237300350673,0.5
74,18.04619471770124,6.239570223758695,0.5
75,18.034114696605243,6.238365019312783,0.5
76,18.029157821929324,6.237951026419489,0.5
77,18.022546707621927,6.237884312333676,0.5
78,18.018634078301822,6.236939158514661,0.5
79,18.02285343686765,6.23473080704872,0.5
80,18.02984265558521,6.236594485798012,0.5
81,18.022319361354818,6.237209810177012,0.5
82,18.02091803414353,6.2369679593292116,0.5
83,18.017317943770205,6.240133880330604,0.5
84,18.02496103134345,6.238696370918162,0.5
85,18.02113608382648,6.238167139463355,0.5
86,18.025174639817486,6.238510807402988,0.5
87,18.035760345691465,6.2362534964373975,0.5
88,18.025513489152285,6.237991758152324,0.5
89,18.02524024889593,6.23795430230619,0.5
90,18.021212505086588,6.237211695743122,0.5
91,18.022028062974133,6.238257093504333,0.5
92,18.037867748904464,6.237730289652083,0.5
93,18.025616410413043,6.238543000487409,0.5
94,18.031369012961882,6.238185828585658,0.5
95,18.022246039855276,6.240468889203727,0.5
96,18.025884231220942,6.237898729358065,0.5
97,18.026318739507108,6.238292912826849,0.5
98,18.02292708490617,6.23933215610421,0.5
99,18.023513870872637,6.237068703793312,0.5
100,18.02779444796364,6.239156086366533,0.5
101,18.020124400556846,6.237236599267128,0.5
102,18.021597249955036,6.237972222156364,0.5
103,18.022032309308727,6.238252959770106,0.5
104,18.022819020129,6.238639070450941,0.5
105,18.023853239898227,6.2378351560936425,0.6791044776119403
106,18.022160879990746,6.238406198742321,0.5
107,18.02513117910886,6.23787370752833,0.5
108,18.022422352508947,6.238079259423923,0.5
109,18.025633077178757,6.2363695398157315,0.5
110,18.01729663559465,6.239374360356858,0.5
111,18.0213408657183,6.2368009771567365,0.5
112,18.025284295831323,6.24501624376198,0.5
