Epoch,train_loss,validation_loss,accuracy
60,9.704131628067714,3.4660159848751912,0.5
61,9.705579382249736,3.4651010999824123,0.5
62,9.704575266439887,3.465462342310422,0.5
63,9.704154267199081,3.465697339843222,0.5
64,9.704032432498273,3.465936914838707,0.5
65,9.70291245724556,3.465671413583619,0.5
66,9.703836619270767,3.465690466814181,0.5
67,9.703972611049924,3.4657055608539347,0.5
68,9.70870538756275,3.4657180340628755,0.5
69,9.705602344973808,3.465673466252152,0.5
70,9.70381326974353,3.466176065528531,0.5
71,9.704070574299308,3.4666953986537488,0.5
72,9.701578126203932,3.465703685544656,0.5
73,9.704823819161987,3.4657462197601365,0.5
74,9.704788637847736,3.4644214436688325,0.5
75,9.704486836424437,3.465756716689306,0.5
76,9.699299758829035,3.465764222090451,0.5
77,9.698111129299804,3.4658089908923175,0.5
78,9.705566216049023,3.461517852829294,0.5
79,9.704943889211375,3.4636773144124064,0.5
80,9.695884371242922,3.468266303375407,0.5
81,9.705276298435464,3.4660373980066037,0.5
82,9.694666879337346,3.468560108153421,0.5
83,9.705179609040965,3.4607705865116833,0.5
84,9.705576278430762,3.4609038104172063,0.5
85,9.705580838383403,3.4661023884404476,0.5
86,9.705208735522772,3.4633831927462735,0.5
87,9.694855840668112,3.4735195089744013,0.5
88,9.693404675597462,3.463302600154998,0.5
89,9.705245211582108,3.466265975188871,0.5
90,9.706561509832554,3.463151846029849,0.5
91,9.718746592560347,3.4572234839464167,0.5
92,9.694978284659978,3.468585042312072,0.5
93,9.705870512802132,3.4661554072716916,0.5
94,9.705434984214758,3.4632554674708027,0.5
95,9.695038182545831,3.468669347879378,0.5
96,9.705100155885852,3.4661367484522727,0.5
97,9.693091107135459,3.46009723134431,0.5
98,9.692537780816767,3.469931879019445,0.5
99,9.724523584626747,3.4704979734629733,0.5
100,9.705794346474281,3.4629777695141324,0.5
101,9.705747344186905,3.4720889988085037,0.5
102,9.705577094952378,3.4688816524446935,0.5
103,9.705228643203988,3.468723637966827,0.5
104,9.705042946999482,3.463472793950454,0.5
105,9.704863223740572,3.4659845881709432,0.5
106,9.695568412846901,3.4659574637134045,0.5
107,9.695712110065369,3.4631601394155602,0.5
108,9.705565795499968,3.4661558175476563,0.5
109,9.717943246548948,3.4661288212907033,0.5
110,9.706017052175172,3.4636384438757997,0.5
111,9.705556949307866,3.4659092617087945,0.5
112,9.713752301081579,3.469980518685876,0.5
113,9.711249764022202,3.467233905113336,0.5
114,9.707938818425749,3.4666765718546357,0.5
115,9.703316592898197,3.4658644776067336,0.5
116,9.703951171995762,3.465204093657584,0.5
117,9.7059919019644,3.4656603381036737,0.5
118,9.703697774409845,3.4655170062529512,0.5
119,9.704987575918784,3.4657556050296403,0.5
120,9.704165468179612,3.4664851019202065,0.5
121,9.703976400436774,3.4651868180793564,0.5
122,9.70558415879326,3.4656564203008204,0.5
123,9.703988375135589,3.4655460176427444,0.5
124,9.704511890996905,3.4656400779883305,0.5
125,9.70408012494374,3.4656899527025473,0.5
126,9.701408145313701,3.4649554872623565,0.5
127,9.699543160438814,3.4681078816969118,0.5
128,9.696853376705807,3.4640447493725204,0.5
129,9.694739328967602,3.458624572930183,0.5
130,9.717000752020818,3.4633033469662853,0.5
131,9.704997304696853,3.468375507228758,0.5
132,9.70600464458633,3.463508135107899,0.5
133,9.713905845661957,3.465888438319221,0.5
134,9.705019219219206,3.467151363261718,0.5
135,9.704508229025999,3.4657284623848166,0.5
136,9.69912301642136,3.4657280314734664,0.5
137,9.704066882246497,3.4657968851625043,0.5
138,9.710856077628407,3.4657786138423856,0.5
139,9.708812492048613,3.465697023811966,0.5
140,9.703582016802288,3.4652489854306587,0.5
141,9.707085673107624,3.4656616777866116,0.5
142,9.706276612516387,3.465648197525603,0.5
143,9.705134988498028,3.4656381794076925,0.5
144,9.704106751545625,3.4657595587461056,0.5
145,9.704020397611304,3.465770345977999,0.5
146,9.703599446679029,3.465020770682714,0.5
147,9.701136278711447,3.464923622027026,0.5
148,9.703976139862318,3.4669115492224756,0.5
149,9.69880900025843,3.4672196147448457,0.5
150,9.70550669069048,3.463870876098758,0.5
151,9.704531775678333,3.4658498188102955,0.5
152,9.704960669113,3.4641188550824373,0.5
153,9.704872169273317,3.4627013110617875,0.5
154,9.710560129309476,3.4630004584919902,0.5
155,9.70433209011199,3.4637724610287024,0.5
156,9.70302106582075,3.4649459688889066,0.5
157,9.703632005781444,3.4657184776024965,0.5
158,9.710551772657976,3.4644550703497683,0.5
159,9.70032946407041,3.4647331638650205,0.5
160,9.699672022531571,3.46571052449286,0.5
161,9.706250198817882,3.463981404160015,0.5
162,9.704320638693995,3.4658267279018404,0.5
163,9.71143100333478,3.4657620155895392,0.5
164,9.70399653114732,3.4668607723011733,0.5
165,9.70861435847052,3.466648036363257,0.5
166,9.70947859037979,3.4655939135926634,0.5
167,9.706743697563416,3.4650282075255014,0.5
168,9.705170934851887,3.4652689674524826,0.5
169,9.704141627242452,3.4656361908263005,0.5
170,9.704296782617291,3.465641674632753,0.5
171,9.707049855146337,3.466407142386408,0.5
172,9.707956960257635,3.4652102067568378,0.5
173,9.704118061029003,3.4655478010769563,0.5
174,9.703569128695275,3.465645148510763,0.5
175,9.709901622684864,3.4656655881123037,0.5
176,9.70390898387058,3.465922992406739,0.5
177,9.70468748615265,3.465634386902652,0.6857142857142857
178,9.702440497730327,3.4656263203301725,0.5
179,9.706482081381854,3.4656514061566557,0.5
180,9.704073717636238,3.4656407179599125,0.5
181,9.706935702970291,3.4645042412383305,0.5
182,9.704354031229524,3.465927437889633,0.5
183,9.704261316907772,3.4656515159141246,0.5
184,9.708424557795135,3.4645885105459135,0.5
185,9.704927411844467,3.4663729738197833,0.5
186,9.704192785753463,3.4669621708673652,0.5
187,9.708144587392031,3.465677046549329,0.5
188,9.704689290760339,3.4657095598101813,0.5
189,9.703796581510518,3.465628785607496,0.5
190,9.702900084342962,3.4651748505625313,0.5
191,9.700140753821183,3.464718449852854,0.5
192,9.70345712225663,3.462696696659494,0.5
193,9.699125895202336,3.4642212473163103,0.5
194,9.713856090614303,3.4680034757473024,0.5
195,9.702639827589538,3.4642710746102012,0.5
196,9.696055645539799,3.4677563275862653,0.5
197,9.704898561314314,3.460807727382505,0.5
198,9.70493018750951,3.4686441692468546,0.5
199,9.69518536617982,3.465971344884513,0.5
200,9.693165592482297,3.4631761004512223,0.5
201,9.719468479670674,3.45965960270403,0.5
202,9.706412173820802,3.4660106814091387,0.5
203,9.694056267799017,3.4660221716979827,0.5
204,9.705030371829332,3.4661151493735196,0.5
205,9.718757540228177,3.463124816770914,0.5
206,9.704255356492748,3.4684998524967754,0.5
207,9.704734967810497,3.4637842587539374,0.5
208,9.71268794723142,3.4639610827824114,0.5
209,9.70974731205929,3.465689349585338,0.5
210,9.70445520882914,3.4662739833211207,0.5
211,9.706192902591326,3.465254260850525,0.5
212,9.70312417243812,3.4656052921577913,0.5
213,9.704023111201282,3.4648398676347867,0.5
214,9.7045368237128,3.465476671352708,0.5
215,9.704565486254946,3.4652902190784847,0.5
216,9.702362034465484,3.465622928653691,0.5
217,9.703750081965055,3.4656505940851314,0.5
218,9.701419089157474,3.4671866532772304,0.5
219,9.704347640415495,3.468521906788108,0.5
220,9.704201639218532,3.467091903457514,0.5
221,9.709833579683322,3.465705613287821,0.5
222,9.704375900281091,3.464886583533826,0.5
223,9.704933436616919,3.4665823125158957,0.5
224,9.7075528552005,3.464821523568616,0.5
225,9.704763713617552,3.4656010411993896,0.5142857142857142
226,9.70426025646907,3.465580392603739,0.5857142857142857
227,9.70394772628446,3.4660394432442105,0.5
228,9.702370802472052,3.4660453263111988,0.5
229,9.707199482012877,3.464847712760985,0.5
230,9.701130110629174,3.4649004800327705,0.5
231,9.708074924044071,3.4656563426030735,0.5
232,9.70644828419063,3.4646981892650803,0.5
233,9.70439568998794,3.4657470964191384,0.5
234,9.704005412005566,3.4655884259865046,0.5
235,9.702989452114352,3.4652574468922244,0.5
236,9.704945764697369,3.4656303645941575,0.5
237,9.704029933982577,3.4656554216897124,0.5
238,9.701527196965404,3.4671811199819422,0.5
239,9.699659093108966,3.4672843789521273,0.5
240,9.696514211292492,3.465844557174118,0.5
241,9.704460628463963,3.465966746632205,0.5
242,9.70511788067249,3.4634523445260403,0.5
243,9.705260663818194,3.4636100874993163,0.5
244,9.69537738157006,3.468374625679968,0.5
245,9.705202083263199,3.4659663849833873,0.5
246,9.70474502023408,3.4633747491779663,0.5
247,9.70481901192251,3.4634171118251786,0.5
248,9.704757224480028,3.468374322410178,0.5
249,9.704640736499483,3.4659278437803387,0.5
250,9.705225388722713,3.46351496282472,0.5
251,9.704703895300968,3.463775687282456,0.5
252,9.704641399067047,3.465788477626402,0.5
253,9.704471431323757,3.4675421820827217,0.5
254,9.698657443104036,3.4641503848869513,0.5
255,9.713156959182587,3.4637554949416454,0.5
256,9.697659739042283,3.4657355762066846,0.5
257,9.6966294596763,3.4658126824194424,0.5
258,9.694431314026025,3.465979356143717,0.5
259,9.718550778446938,3.459988304547666,0.5
260,9.716049037263263,3.4709172888543027,0.5
261,9.712411427616711,3.464059726342564,0.5
262,9.709187949976496,3.465613678559965,0.5
263,9.703729467862283,3.4656272274330546,0.5
264,9.704245932765284,3.4655951978404005,0.5
265,9.70403246756057,3.465593300315537,0.5
266,9.704046633215672,3.4659282549034818,0.5
267,9.703352704524074,3.4658299286143035,0.5
268,9.70406353773331,3.464875431697058,0.5
269,9.70090177064689,3.465622212121583,0.5
270,9.707909031555802,3.465645988601682,0.5
271,9.704569713971027,3.4649819146959473,0.5
272,9.706762246936515,3.465016609622672,0.5
273,9.70459873612161,3.465577606571438,0.5571428571428572
274,9.703626610300365,3.4655443288113905,0.6
275,9.703903745479037,3.4657017924505675,0.5
276,9.703922727747514,3.465582037456644,0.5
277,9.705434185340348,3.465984868882073,0.5
278,9.705008116699098,3.465752026260611,0.5
279,9.70735867567236,3.465092512553839,0.5
280,9.704612523503885,3.4653091840964887,0.5
281,9.70734824743395,3.4645074470149058,0.5
282,9.703303574570734,3.465579975658158,0.5
283,9.704079885310005,3.4656084467184387,0.5
284,9.703858073155665,3.4656043098958715,0.5
285,9.703982684147634,3.465057697287695,0.5
286,9.701654926755966,3.4655908150660313,0.5
287,9.699936471125875,3.466600368779827,0.5
288,9.703853803015962,3.470250378615543,0.5
289,9.711081688707692,3.464117476681028,0.5
290,9.70382945692709,3.4656454052639325,0.5
291,9.708057679045382,3.4648260749055395,0.5
292,9.703701283794903,3.465584333099997,0.5
293,9.703904088346682,3.465914458494823,0.5
294,9.703334277390155,3.4651783411850143,0.5
295,9.70370344334783,3.4662658133786293,0.5
296,9.703767056163613,3.4656016114467048,0.5
297,9.70409216335814,3.4656360768586985,0.5
298,9.704008409407297,3.4656068546837777,0.5
299,9.706792218847312,3.465569220779974,0.5
300,9.703606087135483,3.4659137644587785,0.5
301,9.704038370970693,3.4657009004879766,0.5
302,9.70197545849163,3.464878878954188,0.5
303,9.700857957355527,3.466586093572139,0.5
304,9.697086510389571,3.4624122863853737,0.5
305,9.695445896576409,3.4658796864188814,0.5
306,9.704963400816926,3.4603828078744323,0.5
307,9.704971410540892,3.4715622469733125,0.5
308,9.705113302568972,3.4659563516750596,0.5
309,9.705275526042804,3.468400147255225,0.5
310,9.695039143724074,3.468330612900464,0.5
311,9.693794334681785,3.4632991539485483,0.5
312,9.72052906824799,3.469559148097802,0.5
313,9.693105179902856,3.4689750559375683,0.5
314,9.705053575231343,3.4691939878961247,0.5
315,9.706030814879414,3.466071130027555,0.5
316,9.705271280645825,3.466039683765588,0.5
317,9.705007058656712,3.466047626558297,0.5
318,9.716756397570691,3.4635124296756037,0.5
319,9.704568923667349,3.4657801877575323,0.5
320,9.704498890851752,3.463986687514577,0.5
321,9.704200603330877,3.4657267701442347,0.5
322,9.710892149794898,3.4672057888831547,0.5
323,9.706872702964363,3.466306015614883,0.5
324,9.704021306519719,3.465567291117152,0.5
325,9.700936988123516,3.4656185017657934,0.5
326,9.703720169511172,3.4680766207520537,0.5
327,9.704676534573954,3.4666730706398075,0.5
328,9.710155842997702,3.465674837944967,0.5
329,9.704715038774488,3.4662090300980646,0.5
330,9.703751691495281,3.4655981253896946,0.5
331,9.70241531144175,3.4646637085405274,0.5
332,9.704013184180258,3.4656533068240702,0.5
333,9.709243505579487,3.4633739483901005,0.5
334,9.707144256465023,3.4652627515729826,0.5
335,9.70384346887973,3.4657849157676894,0.5
336,9.703911271338768,3.4655676680969334,0.5
337,9.704243592882786,3.4655620401220237,0.5
338,9.703826404921202,3.4658841659585544,0.5
339,9.704835786010769,3.466165976093938,0.5
340,9.7045745736158,3.466057727835113,0.5
341,9.702917962904642,3.4655606672378965,0.5
342,9.701153926699522,3.467092150529312,0.5
343,9.709429346524304,3.4681749372323174,0.5
344,9.704606997441353,3.4655971940909924,0.5
345,9.700440019865239,3.4647325592803773,0.5
346,9.704301603163588,3.464582055686375,0.5
347,9.704037546949522,3.464371812224474,0.5
348,9.704217555175285,3.4667656784676866,0.5
349,9.70390147253724,3.464557966729874,0.5
350,9.708938823702715,3.4656149825880846,0.5
351,9.703513215895148,3.4655776472934483,0.5
352,9.703979292267123,3.4651728788515874,0.5
353,9.705511124987902,3.46557146066232,0.5
354,9.704431436708756,3.4657711290807245,0.5
355,9.70250878078735,3.4652488181270904,0.5
356,9.702500305812844,3.464717753527944,0.5
357,9.69943221826451,3.4668851880993503,0.5
358,9.704380472357222,3.46962325651739,0.5
359,9.712112019184776,3.4657286099063573,0.5
360,9.69742336188904,3.467239927207656,0.5
361,9.710552286507504,3.4656702840259355,0.5
362,9.70895146533094,3.4667274359149785,0.5
363,9.705967623389613,3.466056398788477,0.5
364,9.703500593497179,3.4655377371360148,0.5
365,9.703381673993706,3.4662422917394298,0.5
366,9.703887111133364,3.4647814914862365,0.5
367,9.703951808386957,3.4669562538166288,0.5
368,9.708023177956248,3.465597445649958,0.5
369,9.703968448472256,3.464823916481648,0.5
370,9.703112678391749,3.465338623410305,0.5
371,9.703534996731532,3.465560145933683,0.5
372,9.706628790927246,3.4649349486006003,0.5
373,9.703431006178022,3.465522280954856,0.5
374,9.704069726886484,3.465510139159405,0.5
375,9.70371693332629,3.464808703094537,0.5
376,9.703952841428142,3.4655961419033248,0.5
377,9.701475971318644,3.464977395497369,0.5
378,9.699346841817626,3.4645384177385314,0.5
379,9.703897633212188,3.465679563190443,0.5
380,9.704185438785029,3.4657292707514236,0.5
381,9.704320855065383,3.4657443966327297,0.5
382,9.711435821506022,3.4673013265970254,0.5
383,9.708644160328944,3.4645738678227733,0.5
384,9.703861722142516,3.4655916326610376,0.5
385,9.701315406125842,3.4655655274201522,0.5
386,9.712274484759579,3.4642493513891255,0.5
387,9.704225305938827,3.4648057371545904,0.5
388,9.703518126071595,3.464915425868127,0.5
389,9.700901751345352,3.4648045720340717,0.5
390,9.711162897416953,3.4681542231562785,0.5
391,9.704666113082002,3.4656097531510133,0.5
392,9.702355022836176,3.465594705362772,0.5
393,9.705493845578427,3.4645026467542643,0.5
394,9.704026638653762,3.465595708206929,0.5
395,9.699844993175518,3.465611881723168,0.5
396,9.704956922306378,3.4656775976531784,0.5
397,9.704752369776315,3.465662969256452,0.5
398,9.704587227425803,3.464286077560375,0.5
399,9.705822701928799,3.4691364331843513,0.5
400,9.704359301230323,3.4642244254696064,0.5
401,9.698344992629469,3.465657679467558,0.5
402,9.70383141324975,3.465696916476255,0.5
403,9.704771817043763,3.4671257106828133,0.5
404,9.704241372389598,3.4656396901357325,0.5
405,9.711224038306582,3.464094622769463,0.5
406,9.70332095411483,3.4667684034105064,0.5
407,9.704082548817974,3.464686641290108,0.5
408,9.703676457465418,3.467374991388435,0.5
409,9.707217173821975,3.466342034731103,0.5
410,9.703404536330606,3.465544434081926,0.5
411,9.703711426103807,3.465883261023145,0.5
412,9.705222844712749,3.4655585683106223,0.5
413,9.705669754833686,3.465556300169148,0.5
414,9.703646082394336,3.465557986426303,0.5
415,9.706046145882395,3.464985457657313,0.5
416,9.70390635271161,3.465536406066304,0.5
417,9.70384574837173,3.465539358076214,0.5
418,9.704149640053991,3.467067105717937,0.5
419,9.70662527526327,3.465556872403994,0.5
420,9.703935254828178,3.465605176137118,0.5142857142857142
421,9.703475825453971,3.4653940249057364,0.5
422,9.705954988464736,3.4655276652344926,0.5
423,9.703961836275008,3.4654764163321854,0.5
424,9.703791105815927,3.465555685932074,0.5
425,9.703508742105553,3.4655130648182575,0.6714285714285714
426,9.704241167946542,3.465570621488932,0.6285714285714286
427,9.702782180215722,3.463514860823709,0.5
428,9.712147243460501,3.46561969523408,0.5
429,9.702877567345814,3.4646370596094567,0.5
430,9.704290234470205,3.4654792108798054,0.5
431,9.703929303326262,3.4661549382521177,0.5
432,9.703481830131562,3.4655602202751803,0.5
433,9.70249363055768,3.4659828905632786,0.5
434,9.700302159433111,3.466330909185402,0.5
435,9.699586612750036,3.464024541924685,0.5
436,9.703522447362015,3.4657369029158467,0.5
437,9.712858352969796,3.4657612527558648,0.5
438,9.703968707328066,3.4692285459211756,0.5
439,9.698784265217434,3.464265572370931,0.5
440,9.711339093351725,3.46901614632145,0.5
441,9.70067274039823,3.4667214580798076,0.5
442,9.69714403766267,3.4639947445524664,0.5
443,9.703937284929586,3.463719941353191,0.5
444,9.704366292565195,3.465752504491916,0.5
445,9.704447518189514,3.4658131233067615,0.5
446,9.697615401232916,3.4657014851546495,0.5
447,9.694281009294613,3.461099928754192,0.5
448,9.693037352659694,3.468836333405241,0.5
449,9.690810298814705,3.4627085655876804,0.5
450,9.722004375346842,3.4701744601259388,0.5
451,9.719628377148513,3.4661148126650656,0.5
452,9.70449736396108,3.4712006615139335,0.5
453,9.70481821180527,3.463412712415011,0.5
454,9.704719238383749,3.465778182402621,0.5
455,9.695389186004356,3.468020283747959,0.5
456,9.694069778629556,3.4659018775756625,0.5
457,9.7170821383529,3.46311730401514,0.5
458,9.69459966029797,3.46840296733257,0.5
459,9.705156612621188,3.4659592173496696,0.5
460,9.694215985511358,3.4606375110450482,0.5
461,9.705066873313754,3.466043619026414,0.5
462,9.720960892190384,3.4596577549376293,0.5
463,9.7152000950425,3.4634076722056824,0.5
464,9.696667279703544,3.465698173916697,0.5
465,9.699474014472866,3.467277221274339,0.5
466,9.694243747915015,3.4658058386603554,0.5
467,9.704060106929608,3.4715463701588485,0.5
468,9.70470069853226,3.4660068073371146,0.5
469,9.719449409976853,3.472176602234003,0.5
470,9.714645413491478,3.4679645555302563,0.5
471,9.707309042201265,3.465621048537779,0.5
472,9.704251979011614,3.4645109458831085,0.5
473,9.709034616603304,3.4647373980901817,0.5
474,9.704292386843754,3.4655358865807693,0.5
475,9.703867955973124,3.464976782319108,0.5
476,9.707529461333415,3.4661748952029074,0.5
477,9.703857677606834,3.4655164653616324,0.5142857142857142
478,9.703140028792937,3.4655379648757254,0.5
479,9.703591455542073,3.466851017715776,0.5
480,9.703940955493385,3.465564285239436,0.5
481,9.703838530781393,3.4662732488993298,0.5
482,9.703978768419699,3.4655252014516904,0.5
483,9.705162953018217,3.4654984231104318,0.5
484,9.700607011096851,3.466317937966367,0.5
485,9.703726676856911,3.4655524017801485,0.5
486,9.699191100128655,3.465577562110318,0.5
487,9.703726874889686,3.465662278234315,0.5
488,9.704083776978734,3.467362006760255,0.5
489,9.704246884423359,3.462247254438727,0.5
490,9.711243184231632,3.4640647514851652,0.5
491,9.704188866541847,3.465530057659945,0.5
492,9.704203697797166,3.4635662838465153,0.5
493,9.70063258929771,3.465555100506445,0.5
494,9.698885684852796,3.464321575079156,0.5
495,9.70413733592146,3.4656925517115056,0.5
496,9.713690978038922,3.4637411545015753,0.5
497,9.709565013483216,3.464297163142113,0.5
498,9.704046221589797,3.4655209745357163,0.5
499,9.704319472115763,3.46529955282172,0.5
500,9.70537870284299,3.465516422841324,0.5
501,9.703641815739893,3.4658119598030486,0.5
502,9.704578600187823,3.4655194134338516,0.5
503,9.704077905845581,3.4651091374265257,0.5
504,9.705055490630796,3.4649253603422325,0.5
505,9.70346029803288,3.4657910807062637,0.5
506,9.702948175834507,3.4655843714411723,0.5
507,9.703742703329745,3.46552232549795,0.5
508,9.707917891732864,3.4671673625714594,0.5
509,9.703286218601699,3.465476655921361,0.5
510,9.703972363998322,3.465943950738092,0.5
511,9.702527398421212,3.465476915129396,0.5
512,9.705578903890123,3.4646682794258767,0.5
513,9.707932700412776,3.465538177166478,0.5
514,9.702549692779344,3.4661651724688554,0.5
515,9.703802535150631,3.465537772119403,0.5
516,9.703758197575606,3.466344909677758,0.5
517,9.707520350190904,3.4670735934479264,0.5
518,9.70291328015034,3.4654856959146207,0.5
519,9.704747597370279,3.4653653951244268,0.5
520,9.703248444659717,3.46545636340521,0.5
521,9.703604652743664,3.4660696497921997,0.5
522,9.703668448770266,3.4668299335852253,0.5
523,9.7037417805648,3.4654989543580053,0.5
524,9.704034917913434,3.464356905386851,0.5
525,9.706249816004618,3.4666458535905,0.5
526,9.703995194062484,3.4657234674137585,0.5
527,9.703043325058548,3.4654650066136283,0.5
528,9.703092505219002,3.464111255660654,0.5
529,9.70369559365532,3.465486955426682,0.5
530,9.707003859360686,3.4662545115068197,0.5
531,9.705241032282297,3.4654609787786734,0.5
532,9.703375962676093,3.465504311697796,0.5
533,9.69980077445529,3.4644767881960945,0.5
534,9.711276634124793,3.4656716868820685,0.5
535,9.70359011264479,3.464284557470708,0.5
536,9.698909658373049,3.4632494643340266,0.5
537,9.706072739669342,3.465659142260897,0.5
538,9.710158460495279,3.4642986017944746,0.5
539,9.700639812190019,3.4646745756008457,0.5
540,9.708910665348444,3.4679640534041742,0.5
541,9.704174237521606,3.4640686066837616,0.5
542,9.70355472499417,3.464868708190004,0.5
543,9.703899267478143,3.465526355556491,0.5
544,9.70356981179582,3.4650166196817604,0.5
545,9.704380725540599,3.4660014085247104,0.5
546,9.70331455170422,3.4655442713197826,0.5
547,9.699097750748276,3.4678595107458463,0.5
548,9.704100360583949,3.465654844587319,0.5
549,9.6967590660228,3.4656607811133355,0.5
550,9.704627724622943,3.467928942977118,0.5
551,9.713210698744874,3.467762727411104,0.5
552,9.697720098816355,3.467161338849908,0.5
553,9.697315133713536,3.4657288292251796,0.5
554,9.704430186922135,3.465772915307495,0.5
555,9.696881445426412,3.4657476565210277,0.5
556,9.703943901695489,3.4658579989053013,0.5
557,9.6934407699997,3.4713636910125736,0.5
558,9.69253657883985,3.463012091933108,0.5
559,9.704956329165224,3.473143347237427,0.5
560,9.70605483899712,3.4552743430050095,0.5
561,9.705832278856246,3.4661770937423007,0.5
562,9.693481470502793,3.469141397389922,0.5
563,9.71979532743717,3.4592370395605667,0.5
564,9.692362771086877,3.4660527802449272,0.5
565,9.705388379100837,3.4661351865134145,0.5
566,9.705618251733757,3.466038210326256,0.5
567,9.705228825528142,3.469031048076516,0.5
568,9.693657218331102,3.463115367361042,0.5
569,9.71805721832775,3.4691815761097704,0.5
570,9.70522916468701,3.4631159561108094,0.5
571,9.71580212206535,3.4658583295451524,0.5
572,9.704239912824107,3.4656801070035494,0.5
573,9.704873653792712,3.462681047027796,0.5
574,9.710175144729895,3.465537364647504,0.5
575,9.703647858112843,3.466447337876852,0.5
576,9.707682767816726,3.463849052773202,0.5
577,9.704622384155133,3.4646213983968583,0.5
578,9.702080499050531,3.465438015643217,0.5
579,9.70285470613995,3.466364830122285,0.5
580,9.703753748756231,3.464574870140612,0.5
581,9.703738526609396,3.4655403481231155,0.5
582,9.708562655414463,3.466571783921998,0.5
583,9.703422421941763,3.464974800795205,0.5
584,9.703351221079489,3.4654834323155286,0.5
585,9.704523289736466,3.465416753666611,0.5
586,9.704057053850367,3.4658834071707854,0.5
587,9.705279003051066,3.4658326749309794,0.5
588,9.702951232783649,3.4654879221694386,0.5142857142857142
589,9.705991773619502,3.4648656316911772,0.5
590,9.70184460576351,3.465038851286946,0.5
591,9.7032862135978,3.465514121354967,0.5
592,9.702151371349148,3.4654811393710974,0.5
593,9.699126288940201,3.4655517148328685,0.5
594,9.70688371632977,3.469813674034154,0.5
595,9.70451647798585,3.465697231740323,0.5
596,9.70405316090951,3.462042622688484,0.5
597,9.704763810998044,3.4677157343966027,0.5
598,9.712353521129257,3.463771940463373,0.5
599,9.70375151321394,3.4666374557529314,0.5
600,9.703513506619048,3.463667938196765,0.5
601,9.701216222802087,3.466273476922252,0.5
602,9.710028283791253,3.4668674961950163,0.5
603,9.707571670007544,3.464713006174836,0.5
604,9.703440841091895,3.4667795833141466,0.5
605,9.704099187760319,3.465459420284173,0.5142857142857142
606,9.705488178673528,3.464853566205509,0.5
607,9.703410988772983,3.466097349648827,0.5
608,9.703515578777353,3.464927083825443,0.5
609,9.706013613087764,3.4650302082932347,0.5
610,9.702457187375304,3.4660857003231267,0.5
611,9.70476985977854,3.465746569376697,0.5
612,9.703176001724374,3.465626367695175,0.5142857142857142
613,9.703805498264012,3.4654909383465724,0.5
614,9.700372410966532,3.4655255858964935,0.5
