Epoch,train_loss,test_loss,accuracy
0,36.926092178920335,11.797010353007593,0.5
1,36.35894737440428,11.785807484335802,0.5
2,36.3899486799914,11.783580692220198,0.5
3,36.42484784403278,11.784536091391159,0.5
4,36.447657146224664,11.78628015394203,0.5
5,36.464465760298815,11.78794063323722,0.5
6,36.47435766170738,11.789276335985193,0.5
7,36.47800417379064,11.79024064673098,0.5
8,36.479156757015936,11.790915050171687,0.5
9,36.47789871053037,11.791360635514192,0.5
10,36.474840897148205,11.791648709581109,0.5
11,36.47067823939214,11.791823281753905,0.5
12,36.465853318791034,11.791914687933279,0.5
13,36.46058446403517,11.791949180347093,0.5
14,36.455955837311684,11.791944209446259,0.5
15,36.44939005457645,11.791917720644616,0.5
16,36.443752187427954,11.791866831748232,0.5
17,36.43815180457701,11.79180683875478,0.5
18,36.43257272457164,11.791742756521582,0.5
19,36.426795544272736,11.79166675564146,0.5
20,36.42146327531259,11.791594996403967,0.5
21,36.41629785420223,11.791522949445588,0.5
22,36.41120604517987,11.791454530671245,0.5
23,36.40629429192446,11.79138568078461,0.5
24,36.40150682716565,11.791317626850606,0.5
25,36.3968517356188,11.791251139657406,0.5
26,36.39213783237551,11.791186584469774,0.5
27,36.38675222109751,11.791128084290404,0.5
28,36.38228686683641,11.791061791312908,0.5
29,36.37856291888869,11.790979014332855,0.5
30,36.3732496133742,11.790922588003266,0.5
31,36.369359818115356,11.79086701174128,0.5
32,36.36557550174875,11.790810024375169,0.5
33,36.361758762926165,11.790759887404363,0.5
34,36.35819828565426,11.790710670793175,0.5
35,36.3547268937277,11.79066315786502,0.5
36,36.35135258477077,11.790616831518715,0.5
37,36.348064441191426,11.790571457592273,0.5
38,36.344862905777,11.790525850682796,0.5
39,36.34243029025398,11.790486066523087,0.5
40,36.33870679305991,11.790444323095779,0.5
41,36.33575660801049,11.790402960511555,0.5
42,36.33287697579949,11.790363748449145,0.5
43,36.33007332148352,11.790325750351377,0.5
44,36.32734784945208,11.79028906899701,0.5
45,36.32468883497424,11.790253289395636,0.5
46,36.322104216997175,11.79021871750287,0.5
47,36.31958313902027,11.790185133318225,0.5
48,36.31712841015464,11.79015236333856,0.5
49,36.314738023400636,11.790120683694044,0.5
50,36.3124099151019,11.7900896728345,0.5
51,36.310137568591415,11.790059640790313,0.5
52,36.30792317994071,11.790030257600598,0.5
