Epoch,train_loss,validation_loss,accuracy
77,26.3427374232654,9.705542606676145,0.25
78,26.342793683373465,9.703804084708443,0.25
79,26.34144199782018,9.703963908583669,0.25
80,26.34129991654975,9.705952777694762,0.25
81,26.343312378454527,9.70396856772845,0.25
82,26.341189168009013,9.703459841802243,0.25
83,26.3409532523511,9.70344312579884,0.25
84,26.34132431543425,9.703919968856047,0.25
85,26.342120060394244,9.7033667939438,0.25
86,26.341136311972377,9.702399488582326,0.25
87,26.341533634282097,9.704170992712163,0.25
88,26.34100489221147,9.703874731591693,0.25
89,26.34107588193021,9.704632227087329,0.25
90,26.345999305700918,9.705498795657533,0.36
91,26.34143411479292,9.704111080582049,0.25
92,26.341414879336988,9.70469658454491,0.25
93,26.34183292127838,9.704074580780016,0.25
94,26.34314009400235,9.704783847967164,0.25
95,26.342082528723655,9.703103201170968,0.25
96,26.340920444942967,9.704326946574808,0.25
97,26.341825370519715,9.702895165160072,0.25
98,26.34306550228697,9.703977889869497,0.25
99,26.342446115696056,9.70352567286102,0.25
100,26.34407852603085,9.702940955727929,0.25
101,26.343879877627373,9.7032242242534,0.25
102,26.344588841367475,9.705625703011275,0.29
103,26.34089598419947,9.703978498955225,0.25
104,26.34215777129363,9.705068697430049,0.25
105,26.34098616424529,9.704321282314373,0.25
106,26.341512752197612,9.703872481762222,0.25
107,26.34146430075306,9.702360700388052,0.25
108,26.34103938733934,9.704105013551526,0.25
109,26.340356580449676,9.703905573901395,0.25
110,26.34077249780028,9.703931476866087,0.25
111,26.342334864284176,9.704835227939201,0.25
112,26.341604106917348,9.702848713296977,0.25
113,26.344408655365434,9.702809125619353,0.25
114,26.341043627298532,9.703739414540168,0.25
115,26.342005742895104,9.703835663295404,0.25
116,26.341439684591307,9.703349350422311,0.25
117,26.34105747947464,9.70392485270102,0.25
118,26.342244711190688,9.703670503261128,0.36
119,26.34286020014709,9.70222602596946,0.25
120,26.34419523133473,9.706317887027941,0.25
121,26.340327961051646,9.704197136510516,0.25
122,26.340762003386466,9.703875229483781,0.25
123,26.343403941571285,9.703221310727127,0.25
124,26.34178023922293,9.703753804976953,0.25
125,26.340667776994223,9.704015346211426,0.25
126,26.340813088785474,9.70417464267356,0.26
127,26.34119948997383,9.70306105515074,0.25
128,26.34059382588053,9.703484438851685,0.25
129,26.34052982491665,9.703705829931183,0.25
130,26.342257763769858,9.704801299254079,0.25
131,26.34065526703449,9.704147806783102,0.25
132,26.34236734951092,9.70602822059758,0.25
133,26.340639686518717,9.703559610765165,0.25
134,26.340531876098225,9.703931118397623,0.25
135,26.343214588741372,9.703747295995369,0.25
136,26.34074124925016,9.703884982400568,0.25
137,26.342145702949747,9.704529325253617,0.25
138,26.340145442217906,9.703797891704847,0.25
139,26.34214983302777,9.704529092167856,0.25
140,26.34184941215289,9.704017811410864,0.25
141,26.340672626504784,9.703945540483595,0.27
142,26.341744996087172,9.704107294655053,0.25
143,26.342923746693973,9.703915586424618,0.25
144,26.34187617669642,9.703934448003405,0.25
145,26.341982489917125,9.703629311211557,0.25
146,26.342904427017316,9.705150049533087,0.25
147,26.343579985223155,9.703600753991797,0.25
148,26.34098676441703,9.704301780059634,0.25
149,26.340808339722585,9.704699051792954,0.25
150,26.342690682718143,9.704877577635393,0.25
151,26.341416025690776,9.705160198275111,0.25
152,26.343442795116545,9.703934191825395,0.25
153,26.341348941549725,9.704164014152601,0.25
154,26.34419236119459,9.704680853047376,0.25
155,26.340702204744275,9.70333643369462,0.25
156,26.34256672822226,9.703918752078248,0.34
157,26.34164378445849,9.703461228491307,0.25
158,26.341326312932697,9.703947946218646,0.25
159,26.342866357738256,9.702940826381912,0.25
160,26.342828920104182,9.704729020808493,0.25
161,26.344186712337784,9.704150259333984,0.25
162,26.342685258084376,9.70376436289672,0.25
163,26.340119301324478,9.703896315708047,0.25
164,26.343963290084734,9.702904667604596,0.25
165,26.341085788044456,9.703738497650681,0.25
166,26.3428898263692,9.704715199130604,0.25
167,26.341391230307714,9.70388564558241,0.25
168,26.342326102170468,9.703705573380152,0.25
169,26.341584878293883,9.70367781049333,0.25
170,26.34202253208739,9.704895366085886,0.25
171,26.341103583573002,9.704317701349382,0.25
172,26.341999145895088,9.704371527819973,0.25
173,26.341450946127495,9.704225418533497,0.25
174,26.341910101419572,9.702365905806058,0.25
175,26.340600876869935,9.7039251254162,0.25
176,26.342692116914208,9.704192519050547,0.25
177,26.341390332958078,9.703574305888221,0.25
178,26.34265815122986,9.704138146495122,0.25
179,26.340510028437752,9.703912409112412,0.25
180,26.343650905201372,9.704053309344754,0.25
181,26.34262824580162,9.704044094279633,0.25
182,26.342350910688847,9.703959203040117,0.25
183,26.33991677184337,9.703577660648852,0.25
184,26.340492719174428,9.70349904604528,0.25
185,26.34071723797835,9.704530199142049,0.25
186,26.34081052889917,9.70345000815188,0.25
187,26.340921262776448,9.70397049111528,0.25
188,26.34073924777322,9.704500805438544,0.25
189,26.34093807059338,9.703982558934179,0.25
190,26.34115397542366,9.704627262164156,0.25
191,26.34257219655711,9.703704265682674,0.25
192,26.34128318852901,9.703296651967719,0.25
193,26.34049005434378,9.703119743395215,0.25
194,26.342143856951218,9.704165419374933,0.25
195,26.34292837723933,9.703120187005288,0.25
196,26.34031513729493,9.70516623498877,0.25
197,26.343979868026572,9.703915179820617,0.25
198,26.342947009814445,9.70437457984828,0.25
199,26.34215788103008,9.706866899451292,0.25
200,26.340957230913393,9.704553923408303,0.25
201,26.34158687071806,9.703906221071819,0.25
202,26.33994811531507,9.702959895725876,0.25
203,26.340810084021708,9.704713761501795,0.25
204,26.341946693000754,9.704345740843355,0.25
205,26.34106140202098,9.703014716682935,0.25
206,26.341594761362572,9.704375059290017,0.25
207,26.34314988421611,9.703829365849526,0.25
208,26.340094000979942,9.704308375770385,0.25
209,26.343152149453275,9.70429636939252,0.25
210,26.34648448017309,9.703929561000812,0.25
211,26.343717396448273,9.704838360063471,0.25
212,26.343073926350918,9.705502420594593,0.25
213,26.340380800095406,9.704260989689717,0.25
214,26.34510341289515,9.703780884090515,0.25
215,26.340003590581496,9.705154913335077,0.25
216,26.341555652441894,9.70412201274637,0.25
217,26.34124386194199,9.704550513696445,0.25
218,26.340006324210723,9.704257409519293,0.25
219,26.34147099989122,9.703854461527103,0.25
220,26.340563065854937,9.70332343612228,0.25
221,26.340192451773056,9.704142361363402,0.25
222,26.34309396698485,9.702868116529261,0.25
223,26.34121544151395,9.70392071040895,0.25
224,26.340792776187048,9.70343912766822,0.25
225,26.341000372934577,9.703822080078336,0.25
226,26.34079342230247,9.704770566075561,0.25
227,26.344657075617306,9.70324462916379,0.25
228,26.34069007875432,9.70384811403817,0.25
229,26.345427612559842,9.7023575815305,0.25
230,26.341411176496596,9.704621748974711,0.25
231,26.34063586260062,9.703533948361702,0.25
232,26.341233989572956,9.704915820919485,0.25
233,26.343612342189495,9.704573287768767,0.25
234,26.341009580210454,9.703831448104786,0.25
235,26.340776444082238,9.704487921390845,0.25
236,26.341014205976172,9.703241034232633,0.25
237,26.341884101302654,9.703302902502475,0.25
238,26.34150124467308,9.7046975777483,0.25
239,26.340527613489236,9.70397625639759,0.25
240,26.340426918834147,9.704193256940188,0.25
241,26.340880328713936,9.704393692931033,0.25
242,26.342321084739208,9.705141166937072,0.25
243,26.341117880632915,9.703872680809756,0.25
244,26.341413140357194,9.70473235023418,0.25
245,26.339748604610143,9.703428776524706,0.36
246,26.34347811759353,9.70301291858061,0.25
247,26.342116923506705,9.704674342287444,0.25
248,26.343428264642316,9.704595327820904,0.25
249,26.340824518063286,9.703819774259353,0.25
250,26.340536627314123,9.703269840777462,0.27
251,26.3424096311695,9.70313150190166,0.25
252,26.34124790926607,9.703465530691716,0.25
253,26.341266274213815,9.70379447199014,0.25
254,26.340447681889657,9.703168067839687,0.25
255,26.342717843949075,9.70379004745807,0.25
256,26.34122036217411,9.703816393459435,0.27
257,26.34196695605336,9.703861235837296,0.25
258,26.340967010350173,9.704029989264825,0.25
259,26.342149144435048,9.705032761471205,0.31
260,26.34239350257944,9.70382709011592,0.33
261,26.342738636018765,9.703574926146352,0.25
262,26.344006984423896,9.703900627437807,0.25
263,26.34054815114378,9.704089662763085,0.25
264,26.34276356110131,9.703023992236744,0.25
265,26.340453516880057,9.70396336260369,0.25
266,26.340880318576414,9.704691456979454,0.25
267,26.34243237576951,9.704861291352382,0.25
268,26.341625801448355,9.704200711467927,0.25
269,26.34192166241655,9.70402944684625,0.25
270,26.34064048512395,9.703772733008645,0.25
271,26.34229678862995,9.703393251863718,0.25
272,26.34202516263536,9.703376605977969,0.25
273,26.346400255750314,9.70259342775058,0.25
274,26.34208650889447,9.704607121684425,0.25
275,26.345768204089385,9.702913561191458,0.25
276,26.34041988457659,9.70385417986141,0.25
277,26.34135235841729,9.703832471803015,0.34
278,26.3406414742882,9.704167049116155,0.25
279,26.340310492294748,9.70371998691322,0.25
280,26.34062509096843,9.704265954095003,0.25
281,26.34155267229212,9.70384377155721,0.25
282,26.342165943498152,9.704852710177544,0.25
283,26.342360561763176,9.703859691828066,0.25
284,26.34145526046795,9.704450617353068,0.25
285,26.342318215096462,9.703010877802456,0.25
286,26.342054984548096,9.703345695208021,0.25
287,26.340194273211875,9.703235996705637,0.29
288,26.340094689404268,9.7056793050253,0.25
289,26.342382647551325,9.703849957983307,0.25
290,26.343026353958617,9.703894676700282,0.25
291,26.34060542350182,9.702942962047405,0.28
292,26.341189772164718,9.704536117074788,0.25
293,26.340894461028682,9.703969571569823,0.25
294,26.342170516368235,9.703865958122229,0.25
295,26.341140711641525,9.703372474700352,0.26
296,26.341005298601683,9.704477225833415,0.25
297,26.343713165170463,9.70488501718243,0.25
298,26.342348465660823,9.703824944010124,0.33
299,26.3441778557848,9.70292341246151,0.26
300,26.341741910788066,9.703898367789943,0.25
301,26.341312592316417,9.703983999235739,0.25
302,26.34302203277501,9.704964844351423,0.25
303,26.343596816312644,9.703038902787897,0.25
304,26.34042084344619,9.704216564364296,0.25
305,26.34178707403168,9.704070033028465,0.25
306,26.342216582675626,9.703869788913249,0.25
307,26.34177463908577,9.703830639103366,0.32
308,26.340548050852274,9.703298910840962,0.25
309,26.34103781436154,9.703642646207758,0.25
310,26.343153473042637,9.703941247291366,0.25
311,26.340628566813116,9.70432687741864,0.25
312,26.340521590087974,9.703406752983389,0.25
313,26.341039400127254,9.70383078505877,0.25
314,26.340910456986165,9.703845103376464,0.25
315,26.339968608449194,9.704272193995497,0.25
316,26.343199642282784,9.7046141066478,0.25
317,26.339759315700704,9.703223322256907,0.25
318,26.341127424525094,9.703397975972866,0.25
319,26.34168757645846,9.703618305369092,0.25
320,26.341099644324093,9.703112619027042,0.25
321,26.341492269168224,9.703901033587847,0.25
322,26.34325477089053,9.7026420036639,0.25
323,26.341869581030718,9.703867296001913,0.25
324,26.341302183295294,9.703783769718793,0.25
325,26.341204580229604,9.703325834762534,0.31
326,26.34022901459403,9.703872487632903,0.25
327,26.341951105651674,9.70305204169328,0.25
328,26.34297748802213,9.70418082477923,0.25
329,26.34179428359875,9.703833282942192,0.25
330,26.341525982498844,9.704638690833162,0.25
331,26.343565391136774,9.703793702948646,0.25
332,26.34111960345507,9.70330969682733,0.25
333,26.34319051760367,9.705040684663182,0.25
334,26.34073680114522,9.703784024863175,0.25
335,26.34136274708008,9.703686307464736,0.25
336,26.339564550747056,9.703950606061813,0.25
337,26.340295462940396,9.702623331544633,0.25
338,26.340997127464412,9.703673993536793,0.25
339,26.340914683565273,9.70398927024969,0.25
340,26.340764769793125,9.703785244500665,0.26
341,26.341597281100018,9.703666025452343,0.25
342,26.340709996250137,9.703858094975374,0.25
343,26.341676343519726,9.703593037537209,0.33
344,26.340518269377654,9.703793068902087,0.31
345,26.34064233891424,9.703063784927018,0.25
346,26.341889077520115,9.704235240545865,0.25
347,26.340383237896727,9.703817794846913,0.25
348,26.340276753556097,9.7046326206768,0.25
349,26.340949185638095,9.70456514684602,0.25
350,26.341484491698136,9.704184375180185,0.25
351,26.343231306663426,9.701281317261298,0.25
352,26.340501872548142,9.705139842326766,0.25
353,26.34168247215251,9.70312550821212,0.25
354,26.340807823023862,9.703862556257594,0.25
355,26.34195115248897,9.702680703997395,0.25
356,26.341024737147354,9.703558361135626,0.25
357,26.346758624644593,9.704774168584441,0.25
358,26.340829868697618,9.7032415678047,0.25
359,26.341974668022214,9.704100543614068,0.25
360,26.340220410494144,9.704278682193765,0.25
361,26.341379433322047,9.704442118047318,0.25
362,26.340509303561944,9.703942279400295,0.25
363,26.342262836992067,9.703552722344382,0.25
364,26.34143314708468,9.703342868053625,0.25
365,26.342216764567688,9.70457826560677,0.25
366,26.34062124874015,9.703147717727552,0.28
367,26.341861719696812,9.705890779485634,0.25
368,26.341762106955485,9.704187800786764,0.25
369,26.339218414583595,9.704027699978214,0.28
370,26.343429938350088,9.702913841881676,0.25
371,26.340734067976207,9.704274232625448,0.25
372,26.340585958178814,9.704517802920794,0.25
373,26.339911469175103,9.70366168018647,0.25
374,26.34149342057624,9.702255828530634,0.25
375,26.34286500789102,9.702795777193638,0.25
376,26.34173024887151,9.702254393731122,0.25
377,26.344522592889202,9.70145453641097,0.25
378,26.341913260965583,9.703583140200955,0.25
379,26.34074211518718,9.703766021813284,0.25
380,26.34291488460682,9.70444247674512,0.25
381,26.340090459010252,9.703759426384948,0.25
382,26.34147452142664,9.703274460198513,0.25
383,26.34053833821611,9.704204746148738,0.25
384,26.34125852941166,9.703548570382402,0.25
385,26.340949894786466,9.703988511723363,0.25
386,26.341974425514813,9.703753498741404,0.25
387,26.34100597848931,9.704362691524045,0.25
388,26.34081028012856,9.703893980518764,0.34
389,26.34162524864966,9.701979988844474,0.25
390,26.339536371086975,9.704042343080367,0.25
391,26.341380073414634,9.703481836286084,0.25
392,26.34163661784424,9.7046978274188,0.25
393,26.340114215843595,9.703688020552683,0.33
394,26.341236616260208,9.702875703366619,0.25
395,26.341706481262268,9.703734798224975,0.25
396,26.34131536928993,9.704495212087629,0.25
397,26.343062731706862,9.705010351976364,0.25
398,26.342433097875475,9.704007323557672,0.25
399,26.34120619971901,9.703531027005065,0.25
400,26.34019959719356,9.705304190087167,0.25
401,26.340424822472066,9.703796070823621,0.25
402,26.341797796756804,9.703341254202849,0.25
403,26.343114596516493,9.703796225019492,0.25
404,26.34404165577605,9.705359910907504,0.25
405,26.342013725660518,9.70322185337766,0.25
406,26.341731177493948,9.703664083798857,0.25
407,26.340525402332254,9.703385209736478,0.25
408,26.340454902716008,9.703788013925818,0.25
409,26.34064019859558,9.703195087740603,0.33
410,26.341023973448348,9.703765447073204,0.32
411,26.341429699558038,9.70405934826832,0.26
412,26.340709743690446,9.703334186736098,0.25
413,26.34036415519801,9.70377331775197,0.25
414,26.341524396869172,9.703930430594474,0.25
415,26.342044435016444,9.703410631476638,0.26
416,26.342789723055496,9.703867884488016,0.25
417,26.340302220875664,9.70399571323618,0.25
418,26.342305420670158,9.703105411698344,0.25
419,26.341934078804066,9.703600342341925,0.25
420,26.340668527304363,9.704639130229692,0.25
421,26.34146536142649,9.703541393542968,0.25
422,26.345570382249793,9.704642457916306,0.25
423,26.341790141190042,9.703429521367484,0.25
424,26.34101860828862,9.70404598671853,0.25
425,26.344115718028476,9.704462400739914,0.25
426,26.339879335148673,9.704034200345088,0.25
427,26.34003456109926,9.703564653298354,0.26
428,26.341829982136858,9.704059266587604,0.25
429,26.342959553974154,9.705298364419647,0.25
430,26.342894667730228,9.704791068198695,0.25
431,26.341785644741957,9.702614837286529,0.25
432,26.342081474995567,9.702248472657386,0.25
433,26.340498362086773,9.707034486848473,0.25
434,26.340377967862338,9.703478567447476,0.25
435,26.339662252745395,9.702922216783227,0.25
436,26.34049838022685,9.703915679272235,0.25
437,26.341308390754627,9.702960666130418,0.25
438,26.340308196858405,9.703714291488833,0.29
439,26.343048817919804,9.704238463346961,0.32
440,26.34134768141157,9.704054538863522,0.25
441,26.341461328314736,9.703547901488673,0.25
442,26.340436749018007,9.703653281122124,0.25
443,26.340997942093004,9.703540026737285,0.26
444,26.34041299572077,9.70423344768918,0.25
445,26.34027028732895,9.703432297815763,0.25
446,26.340119847118313,9.704384125317766,0.25
447,26.34098640792066,9.703998691020429,0.25
448,26.340568710115594,9.704120603831639,0.25
449,26.344591022331535,9.702021344618869,0.25
450,26.33985792606315,9.70461330881052,0.25
451,26.341745789466383,9.703173767598432,0.26
452,26.341076042445057,9.70456569722482,0.25
453,26.34042050168653,9.703280682863646,0.25
454,26.3401835312591,9.703780336226986,0.25
455,26.342101296011684,9.702351493733255,0.26
456,26.342068049022195,9.70375461110401,0.25
457,26.340781253752848,9.703674310294858,0.27
458,26.34269485255984,9.70495675210776,0.25
459,26.341824223571184,9.704071070238507,0.25
460,26.341528186348715,9.70421782594877,0.25
461,26.341217583168223,9.703232958016239,0.25
462,26.341201339064096,9.703354815448682,0.25
463,26.34108200601895,9.703723914134251,0.25
464,26.339993719747927,9.703422038118632,0.26
465,26.34116540989372,9.703576352005625,0.29
466,26.341475346409176,9.703754098284026,0.25
467,26.33975052854138,9.70317845323008,0.25
468,26.34145611944909,9.703484390568473,0.25
469,26.34178578466776,9.703231182925151,0.25
470,26.343674106566144,9.703718262257363,0.25
471,26.345409443542476,9.703729590148429,0.25
472,26.341502371712174,9.703892401094084,0.25
473,26.3442139402231,9.706147674578965,0.25
474,26.339799453471976,9.703572039092666,0.25
475,26.34066271988543,9.70436526182572,0.25
476,26.340020697857934,9.703831550432628,0.25
477,26.341549238993156,9.703126610476069,0.25
478,26.34109880138054,9.704524217619886,0.25
479,26.343061548501854,9.703825612225932,0.25
480,26.341850373250537,9.703192674684496,0.25
481,26.3413370263735,9.702459324441701,0.25
482,26.340006053216605,9.703153773767816,0.25
483,26.341519845331693,9.702903417155028,0.25
484,26.34319410481033,9.703279901689347,0.25
485,26.339209225133107,9.703827883474592,0.25
486,26.340629617269474,9.703697651550915,0.25
487,26.34129457524837,9.70448354596401,0.25
488,26.340749773479224,9.70294476823563,0.25
489,26.340126505929337,9.70440561677705,0.25
490,26.342558950420326,9.701897971150606,0.25
491,26.33936647493492,9.70343409197129,0.25
492,26.341162411164554,9.703697913692963,0.29
493,26.339849318753593,9.704735431113239,0.28
494,26.33979051166459,9.703492551930314,0.25
495,26.34058406872715,9.704464817907496,0.25
496,26.341062106412938,9.704360080382797,0.25
497,26.339992815365385,9.704065935460903,0.25
498,26.343134840740728,9.703799365227862,0.26
499,26.34129887869978,9.703984664505176,0.25
500,26.340857578988935,9.703984414097812,0.25
501,26.339590297693704,9.703853425614804,0.25
502,26.340367359757735,9.703179888795992,0.25
503,26.340282784944282,9.702700371561306,0.25
504,26.341935511456562,9.703655223364116,0.25
505,26.3421999258404,9.704182023047567,0.25
506,26.340320688301123,9.70278126502473,0.25
507,26.33955562260491,9.703560412180977,0.35
508,26.341275835771544,9.704082774452992,0.34
509,26.342868472405936,9.70367892145218,0.25
510,26.340726362885654,9.703776057012975,0.25
511,26.34254469470143,9.703767173903667,0.25
512,26.34275490472546,9.703862537496942,0.25
513,26.341308424392384,9.70364771576134,0.25
514,26.34073139230817,9.703903098312715,0.25
515,26.341171434797943,9.703377282655328,0.25
516,26.340487656126385,9.704051468730924,0.25
517,26.342514372702347,9.704022787325517,0.25
518,26.340039564450628,9.704183896416291,0.25
519,26.342026968615308,9.703436190936298,0.25
520,26.341875010648387,9.703788980139777,0.25
521,26.341124774717745,9.703783267834952,0.25
522,26.340320869379347,9.703739556062171,0.25
523,26.34373297826431,9.703949645498316,0.25
524,26.341685974877954,9.703256481527536,0.25
525,26.341883151647842,9.703935191501248,0.36
526,26.341999395079938,9.704414069045079,0.25
527,26.34110940768385,9.702515208964435,0.25
528,26.3416746397957,9.703214114113257,0.25
529,26.341765455248957,9.703217955675324,0.25
530,26.34142985389497,9.703945383226124,0.25
531,26.342322140281492,9.703838998083722,0.25
532,26.34058941886839,9.70378301220565,0.25
533,26.34047280748187,9.70401365117357,0.25
534,26.34016644540235,9.703716282192634,0.25
535,26.339607457914962,9.703523126781263,0.25
536,26.340860973570194,9.704171700024382,0.25
537,26.34120223877241,9.703745576961637,0.25
538,26.341825594806245,9.70362449622668,0.25
539,26.34184336637819,9.703824737080797,0.25
540,26.340004054581176,9.704164514552957,0.25
541,26.342708888297487,9.70327348693477,0.25
542,26.341517230148167,9.702799877993458,0.25
543,26.341315278168558,9.7039030473983,0.25
544,26.340077485985304,9.7031222613404,0.25
545,26.340452928629595,9.704259791894108,0.25
546,26.340847283222768,9.70311505185898,0.26
547,26.338986492557694,9.704459081725176,0.25
548,26.340431447345228,9.704726062467243,0.25
549,26.34383842870644,9.703038580825103,0.25
550,26.343460661520766,9.70335221877802,0.25
551,26.34034799441105,9.703326605410037,0.25
552,26.341025850819786,9.703413570196595,0.24
553,26.340232992067477,9.703734312233822,0.25
554,26.342850229333084,9.702645981801515,0.25
555,26.34460447143593,9.703382350935115,0.25
556,26.339297718449785,9.704101380128055,0.25
557,26.34002705617079,9.703120731931289,0.25
558,26.339725812078427,9.70347883841865,0.25
559,26.340419884347366,9.703296925195582,0.25
560,26.340665435623716,9.70458593303794,0.25
561,26.340927181624053,9.70430865162215,0.25
562,26.339255434575797,9.703407905600288,0.25
563,26.34025224102715,9.703813908367977,0.25
564,26.339889544055474,9.70423271483537,0.25
565,26.339957104615088,9.704165838259467,0.25
566,26.339889335872606,9.703496090718739,0.25
567,26.340083663833372,9.702794848958629,0.25
568,26.3410709590502,9.703196985853726,0.25
569,26.338977892997274,9.703022048403952,0.25
570,26.339914762455127,9.704047233305653,0.25
571,26.342031515887882,9.703692989874872,0.25
572,26.342575816108226,9.701911335294314,0.25
573,26.343745767817463,9.703209541462758,0.25
574,26.340072770439672,9.703063695624337,0.31
575,26.34091258844153,9.701301500704309,0.25
576,26.343711000465287,9.705193384956182,0.25
577,26.339485403637248,9.704300491408215,0.25
578,26.340472426331118,9.703635823733006,0.25
579,26.341181850202624,9.703537770625648,0.25
580,26.34238333227829,9.705401181932151,0.25
581,26.342488839512505,9.703091002144578,0.27
582,26.33973009209029,9.704456242255503,0.27
583,26.3413046942408,9.703835805696935,0.25
584,26.340032795561296,9.703441567461857,0.25
585,26.340351455648964,9.703610160081027,0.25
586,26.339832511796356,9.702759735678619,0.25
587,26.342626703717087,9.701968193948149,0.25
588,26.34022494291096,9.70321750452383,0.25
589,26.342269315027195,9.70327316762825,0.25
590,26.339304739896992,9.702980158194265,0.25
591,26.341724074374337,9.702249198627978,0.25
592,26.339623243804294,9.703976834039675,0.25
593,26.340828981135115,9.70335991337134,0.25
594,26.3406149667404,9.703279553713813,0.25
595,26.340785457822,9.70376543836017,0.25
596,26.338862760071486,9.703220700481465,0.25
597,26.340778603741253,9.703110697393669,0.25
598,26.340510257627937,9.703672992693946,0.26
599,26.341111600797948,9.703002305795096,0.26
600,26.342424425567334,9.705324168432137,0.25
601,26.34096574300517,9.703334893737706,0.25
602,26.340736698557066,9.70308279173717,0.26
603,26.342491408663744,9.701854239741524,0.25
604,26.341310197076577,9.703127932089247,0.25
605,26.34115776027958,9.70338587039721,0.25
606,26.340769592678143,9.703686749365811,0.25
607,26.34051788282242,9.704762549885649,0.25
608,26.340047113801674,9.703617807818135,0.32
609,26.339421913784584,9.703876682944939,0.25
610,26.34025121286421,9.703568377969267,0.25
611,26.339964689026345,9.703127237376558,0.33
612,26.343007877937534,9.7040953133982,0.25
613,26.341776042762664,9.703873309402066,0.25
614,26.339581648134953,9.703783607419432,0.25
615,26.341064746016865,9.704031108628996,0.25
616,26.345948470007787,9.703615991827629,0.25
617,26.33906830712243,9.703665719061808,0.25
618,26.34487818094001,9.705435729317598,0.25
619,26.340202252375228,9.703689159584265,0.25
620,26.34075425872181,9.70412018183761,0.25
621,26.342853287571117,9.702276621653427,0.25
622,26.34013619302222,9.703029934623238,0.25
623,26.339909917723006,9.702946429660443,0.25
624,26.340331381011236,9.70295856810785,0.25
625,26.34168478236634,9.703921037503784,0.25
626,26.343015955746743,9.703241406979613,0.25
627,26.343707223804262,9.703577481515921,0.25
628,26.342642505599045,9.704411204649613,0.32
629,26.340220713150202,9.70288007721328,0.28
630,26.33971518219396,9.704637955929348,0.25
631,26.341847489005087,9.705162072888644,0.25
632,26.343849001550744,9.702355384096919,0.25
633,26.342386379409678,9.703430443072019,0.25
