Epoch,train_loss,test_loss,accuracy
0,21.484717249150368,9.703247499707869,0.5117370892018779
1,21.482337298353862,9.70309740146752,0.5117370892018779
2,21.481212175567368,9.703077603644617,0.5117370892018779
3,21.48059717448928,9.703146170133188,0.5117370892018779
4,21.480239973855777,9.703239599190416,0.5117370892018779
5,21.480016318831215,9.703339511864126,0.5117370892018779
6,21.47990030537571,9.703434745473627,0.5117370892018779
7,21.479832079331153,9.703520860342547,0.5117370892018779
8,21.479798267787643,9.7035964865955,0.5117370892018779
9,21.479783690796253,9.70365870208639,0.5117370892018779
10,21.47977269388378,9.703709228958813,0.5117370892018779
11,21.479765596081762,9.703748993444842,0.5117370892018779
12,21.479759205058887,9.703779253699626,0.5117370892018779
13,21.479750928623865,9.70380256253197,0.5117370892018779
14,21.479741835785404,9.703820192953444,0.5117370892018779
15,21.479733969408894,9.703833251024179,0.5117370892018779
16,21.479724053143784,9.703842645055342,0.5117370892018779
17,21.47971460031495,9.703849089141704,0.5117370892018779
18,21.479703903166804,9.703853346392778,0.5117370892018779
19,21.47969322111044,9.703855563752091,0.5117370892018779
20,21.47968211601745,9.703856197186122,0.5117370892018779
21,21.47967123405601,9.703855495433173,0.5117370892018779
22,21.47965946177511,9.703854102527192,0.5117370892018779
23,21.47964821366839,9.703852107381643,0.5117370892018779
24,21.47963693506523,9.703849582278044,0.5117370892018779
25,21.47962573717033,9.703846747878567,0.5117370892018779
26,21.479614635867325,9.703843454532107,0.5117370892018779
27,21.47960362547504,9.703839986841938,0.5117370892018779
28,21.4795927854125,9.703836294476615,0.5117370892018779
29,21.47958215073843,9.703832469819453,0.5117370892018779
30,21.479571779451934,9.703828592707204,0.5117370892018779
31,21.479561515696474,9.703824634382624,0.5117370892018779
32,21.479551227432403,9.70382055965538,0.5117370892018779
33,21.479540903656915,9.703816439900434,0.5117370892018779
34,21.479530554293788,9.703812245257701,0.5117370892018779
35,21.479520211650236,9.703808087970163,0.5117370892018779
36,21.47950980046106,9.703803930069808,0.5117370892018779
37,21.479499310212457,9.70379974531094,0.5117370892018779
38,21.479488729726086,9.703795551661884,0.5117370892018779
39,21.47947816457451,9.70379140449695,0.5117370892018779
40,21.479467744793958,9.703787184730874,0.5117370892018779
41,21.47945725694722,9.703782939446167,0.5117370892018779
42,21.479446757969747,9.703778737528832,0.5117370892018779
43,21.47943633133491,9.70377450326779,0.5117370892018779
44,21.479425931181392,9.70377031827653,0.5117370892018779
45,21.479415568717236,9.70376608082119,0.5117370892018779
46,21.479404931629098,9.703761685834738,0.5117370892018779
47,21.479394170862605,9.703757216078346,0.5117370892018779
48,21.479383494439972,9.703752769471118,0.5117370892018779
49,21.47937283404448,9.703748352569615,0.5117370892018779
50,21.479362427981144,9.703744011386656,0.5117370892018779
51,21.479352317649052,9.703739740879596,0.5117370892018779
52,21.479342419705585,9.703735571237363,0.5117370892018779
53,21.479332665369782,9.703731568175195,0.5117370892018779
54,21.47932301443971,9.7037276725949,0.5117370892018779
55,21.47931359224594,9.703723756991174,0.5117370892018779
56,21.479304269764977,9.703719856077555,0.5117370892018779
57,21.479295034433736,9.70371606759774,0.5117370892018779
58,21.47928597608371,9.703712222653085,0.5117370892018779
59,21.479276840292805,9.703708423267706,0.5117370892018779
60,21.479267793181332,9.703704681572459,0.5117370892018779
61,21.479258901054955,9.703700908552255,0.5117370892018779
62,21.47924973553569,9.703697175946681,0.5117370892018779
63,21.479240604629954,9.703693465626978,0.5117370892018779
64,21.479231485804657,9.703689708517452,0.5117370892018779
65,21.47922227946648,9.703686014993718,0.5117370892018779
66,21.479213176338988,9.703682266738236,0.5117370892018779
67,21.479203895809277,9.703678500224385,0.5117370892018779
68,21.479194746071304,9.703674667477868,0.5117370892018779
69,21.479185513117887,9.703670801196923,0.5117370892018779
70,21.47917624710028,9.703666833505688,0.5117370892018779
71,21.4791646061946,9.703660899885515,0.5117370892018779
72,21.479149962470856,9.703655774463028,0.5117370892018779
73,21.479138424426893,9.70365144460804,0.5117370892018779
74,21.47912720912957,9.703647068081475,0.5117370892018779
75,21.47911567376674,9.703642375400962,0.5117370892018779
76,21.479103327259427,9.703637174468936,0.5117370892018779
77,21.479089506174645,9.703631567687856,0.5117370892018779
78,21.479075066968818,9.703625214214284,0.5117370892018779
79,21.479060827546697,9.703619097641237,0.5117370892018779
80,21.4790476910569,9.703613728895542,0.5117370892018779
81,21.47903528659598,9.703608782328876,0.5117370892018779
82,21.47902429950194,9.703604223349753,0.5117370892018779
83,21.479013755815725,9.703599801204328,0.5117370892018779
84,21.479003302490646,9.7035953839424,0.5117370892018779
85,21.4789932427718,9.703591048453024,0.5117370892018779
86,21.478983520322487,9.703586731962837,0.5117370892018779
87,21.478973726550397,9.70358258035581,0.5117370892018779
88,21.478964101228243,9.703578477328945,0.5117370892018779
89,21.478954205001134,9.703574551061767,0.5117370892018779
90,21.478945094995098,9.703570488124308,0.5117370892018779
91,21.478935685446622,9.703566439730995,0.5117370892018779
92,21.478926158647504,9.703562418143909,0.5117370892018779
93,21.47891667200255,9.703558347900819,0.5117370892018779
94,21.478907188718978,9.703554221528675,0.5117370892018779
95,21.478897647425317,9.703550110346876,0.5117370892018779
96,21.47888783909232,9.703546130375802,0.5117370892018779
97,21.47887872619381,9.70354199956936,0.5117370892018779
98,21.478869290462956,9.70353787779785,0.5117370892018779
99,21.478859875244734,9.70353376774341,0.5117370892018779
100,21.478850465516352,9.703529675181116,0.5117370892018779
101,21.47884104556253,9.70352560999583,0.5117370892018779
102,21.47883169151505,9.703521536805564,0.5117370892018779
103,21.478821993739178,9.703517607962919,0.5117370892018779
104,21.47881295275382,9.70351352180127,0.5117370892018779
105,21.47880354615967,9.703509406234705,0.5117370892018779
106,21.478794079236753,9.703505279704045,0.5117370892018779
107,21.47878460577619,9.703501143152888,0.5117370892018779
108,21.478775102122334,9.703497055368064,0.5117370892018779
109,21.478765375346136,9.70349308148951,0.5117370892018779
110,21.478756186691278,9.703489046387702,0.5117370892018779
111,21.478746852028927,9.703484971446604,0.5117370892018779
112,21.478737412310984,9.703480904467463,0.5117370892018779
113,21.47872799885223,9.703476813078632,0.5117370892018779
114,21.4787185345051,9.703472726959431,0.5117370892018779
115,21.478708713709068,9.703468753240703,0.5117370892018779
116,21.47869958888225,9.703464659477632,0.5117370892018779
117,21.47869016208778,9.703460546347959,0.5117370892018779
118,21.47868064680658,9.703456430920587,0.5117370892018779
119,21.478671156397144,9.703452305104545,0.5117370892018779
120,21.478661613116962,9.703448183619583,0.5117370892018779
121,21.47865167594648,9.703444209656565,0.5117370892018779
122,21.47864288740708,9.703439933020181,0.5117370892018779
123,21.47863253211144,9.703435910637344,0.5117370892018779
124,21.478623172769808,9.703431765568617,0.5117370892018779
125,21.478613578586927,9.703427569418418,0.5117370892018779
126,21.478603846925317,9.703423363203889,0.5117370892018779
127,21.47859374186625,9.703419278941048,0.5117370892018779
128,21.47858474527304,9.7034149091518,0.5117370892018779
129,21.47857417871729,9.703410807542504,0.5117370892018779
130,21.478564614573457,9.703406567327796,0.5117370892018779
131,21.478554852417382,9.70340229516417,0.5117370892018779
132,21.478544988711878,9.703397993205215,0.5117370892018779
133,21.478534644874994,9.703393823896223,0.5117370892018779
134,21.47852543176496,9.703389338358987,0.5117370892018779
135,21.47851463094938,9.703385130379436,0.5117370892018779
136,21.47850501716584,9.703380764379165,0.5117370892018779
137,21.478494899631144,9.703376387492405,0.5117370892018779
138,21.47848477512431,9.703372002799586,0.5117370892018779
139,21.478474241686488,9.703367768457746,0.5117370892018779
140,21.478464912730136,9.703363214578639,0.5117370892018779
141,21.47845388008279,9.703358956080995,0.5117370892018779
